日期,合约编码,交易代码,报价时间,到期日,期权类型,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,标的代码,标的收盘价,距离到期日天数,距离到期日时间（折算成年）,无风险利率,经插值的隐含波动率,原始隐含波动率,Delta,Gamma,Vega,Theta,Rho,理论价格,模型误差,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,期货代码,期货价格,连续标志
20201028,10002481,510050C2012M02800,2020-10-28,20201223,C,2.8,0.5488,0.5758,0.5488,0.562,105,2199,593116,10000,510050,3.364,56,0.153425,0.0292,0.1757,,0.9972,0.0376,0.0001,-0.0002,0.0043,0.5767,-0.0147,0.1001,0.1596,0.1734,0.1701,0.2487,0.2239,0.2195,0.2267,IH2012,3294.4,L3
20201029,10002481,510050C2012M02800,2020-10-29,20201223,C,2.8,0.5501,0.6,0.5351,0.59,56,2191,323143,10000,510050,3.383,55,0.150685,0.029,0.1818,,0.9973,0.0353,0.0001,-0.0002,0.0042,0.5954,-0.0054,0.1064,0.1605,0.1677,0.1665,0.2472,0.2238,0.2194,0.2246,IH2012,3316.0,L2
20201030,10002481,510050C2012M02800,2020-10-30,20201223,C,2.8,0.5823,0.5823,0.5288,0.532,81,2223,445858,10000,510050,3.329,54,0.147945,0.0299,0.2196,,0.984,0.1426,0.0005,-0.0003,0.004,0.543,-0.011,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2012,3262.6,L2
20201009,10002482,510050C2012M02850,2020-10-09,20201223,C,2.85,0.4672,0.49,0.4672,0.4729,140,1239,669344,10000,510050,3.337,75,0.205479,0.0279,0.1347,,0.9966,0.0501,0.0002,-0.0002,0.0058,0.5035,-0.0306,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2012,3241.6,L3
20201012,10002482,510050C2012M02850,2020-10-12,20201223,C,2.85,0.5126,0.5789,0.5126,0.57,210,1270,1157524,10000,510050,3.442,72,0.19726,0.0278,0.1629,,0.9967,0.0396,0.0002,-0.0002,0.0056,0.6079,-0.0379,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2012,3357.0,L3
20201013,10002482,510050C2012M02850,2020-10-13,20201223,C,2.85,0.5551,0.5551,0.5544,0.5549,3,1238,16644,10000,510050,3.437,71,0.194521,0.0345,0.1589,,0.9975,0.0325,0.0001,-0.0003,0.0055,0.6062,-0.0513,0.2127,0.2024,0.1933,0.2169,0.2494,0.2253,0.2367,0.2466,IH2012,3353.0,L3
20201014,10002482,510050C2012M02850,2020-10-14,20201223,C,2.85,0.5575,0.5575,0.5501,0.5538,23,1258,127868,10000,510050,3.424,70,0.191781,0.032,0.152,,0.998,0.0275,0.0001,-0.0003,0.0054,0.5916,-0.0378,0.2016,0.2009,0.1935,0.2159,0.2496,0.2245,0.234,0.2467,IH2012,3341.2,L3
20201015,10002482,510050C2012M02850,2020-10-15,20201223,C,2.85,0.565,0.5786,0.5546,0.5708,13,1231,74307,10000,510050,3.425,69,0.189041,0.0291,0.1432,,0.9989,0.0167,0.0001,-0.0002,0.0054,0.5907,-0.0199,0.2018,0.1914,0.1906,0.2151,0.2474,0.2241,0.234,0.2466,IH2012,3346.0,L3
20201016,10002482,510050C2012M02850,2020-10-16,20201223,C,2.85,0.5869,0.5869,0.5492,0.5729,43,1204,247425,10000,510050,3.432,68,0.186301,0.0279,0.119,,0.9999,0.002,0.0,-0.0002,0.0053,0.5968,-0.0239,0.1725,0.1914,0.1901,0.1952,0.2474,0.2241,0.2337,0.2466,IH2012,3353.2,L3
20201019,10002482,510050C2012M02850,2020-10-19,20201223,C,2.85,0.6163,0.6204,0.541,0.5485,66,1203,374935,10000,510050,3.409,65,0.178082,0.0285,0.0872,,1.0,0.0,0.0,-0.0002,0.005,0.5734,-0.0249,0.1817,0.1934,0.1783,0.1954,0.2478,0.2237,0.2324,0.2465,IH2012,3326.0,L3
20201020,10002482,510050C2012M02850,2020-10-20,20201223,C,2.85,0.54,0.5531,0.5385,0.5531,91,1192,492851,10000,510050,3.412,64,0.175342,0.0287,0.165,,0.9967,0.0427,0.0001,-0.0002,0.005,0.5766,-0.0235,0.1817,0.1917,0.1767,0.1854,0.2477,0.2237,0.2311,0.2464,IH2012,3331.8,L3
20201021,10002482,510050C2012M02850,2020-10-21,20201223,C,2.85,0.5514,0.5576,0.543,0.545,25,1170,136157,10000,510050,3.433,63,0.172603,0.0285,0.1493,,0.9991,0.0148,0.0,-0.0002,0.0049,0.597,-0.052,0.1797,0.191,0.1773,0.1858,0.2478,0.223,0.2276,0.2465,IH2012,3351.0,L3
20201022,10002482,510050C2012M02850,2020-10-22,20201223,C,2.85,0.5408,0.5595,0.5242,0.5595,19,1178,102400,10000,510050,3.42,62,0.169863,0.0283,0.151,,0.9988,0.0186,0.0001,-0.0002,0.0048,0.5837,-0.0242,0.1791,0.19,0.1775,0.186,0.2479,0.223,0.2267,0.2465,IH2012,3342.6,L3
20201023,10002482,510050C2012M02850,2020-10-23,20201223,C,2.85,0.5622,0.5849,0.5454,0.5563,173,1228,980260,10000,510050,3.408,61,0.167123,0.0326,0.1507,,0.9987,0.0197,0.0001,-0.0003,0.0047,0.5736,-0.0173,0.1678,0.1868,0.1777,0.1861,0.2479,0.2231,0.2261,0.2457,IH2012,3333.8,L3
20201026,10002482,510050C2012M02850,2020-10-26,20201223,C,2.85,0.5043,0.5185,0.496,0.5094,93,1233,472195,10000,510050,3.354,58,0.158904,0.073,0.151,,0.9983,0.0272,0.0001,-0.0006,0.0045,0.537,-0.0276,0.0926,0.1701,0.1817,0.1702,0.2494,0.2241,0.2264,0.2465,IH2012,3277.2,L3
20201027,10002482,510050C2012M02850,2020-10-27,20201223,C,2.85,0.5042,0.5042,0.4918,0.5001,31,1242,154573,10000,510050,3.346,57,0.156164,0.0331,0.1608,,0.9958,0.0579,0.0002,-0.0003,0.0044,0.511,-0.0109,0.0924,0.1643,0.1753,0.1702,0.2487,0.2239,0.2256,0.2443,IH2012,3274.4,L3
20201028,10002482,510050C2012M02850,2020-10-28,20201223,C,2.85,0.5,0.523,0.494,0.5106,161,1124,810859,10000,510050,3.364,56,0.153425,0.0292,0.1757,,0.9939,0.0741,0.0002,-0.0003,0.0043,0.5272,-0.0166,0.1001,0.1596,0.1734,0.1701,0.2487,0.2239,0.2195,0.2267,IH2012,3294.4,L3
20201029,10002482,510050C2012M02850,2020-10-29,20201223,C,2.85,0.4941,0.5437,0.4865,0.5371,65,1082,331076,10000,510050,3.383,55,0.150685,0.029,0.1818,,0.9942,0.0687,0.0002,-0.0003,0.0042,0.5459,-0.0088,0.1064,0.1605,0.1677,0.1665,0.2472,0.2238,0.2194,0.2246,IH2012,3316.0,L2
20201030,10002482,510050C2012M02850,2020-10-30,20201223,C,2.85,0.5337,0.5337,0.4838,0.4945,56,1118,279178,10000,510050,3.329,54,0.147945,0.0299,0.2196,0.2196,0.9734,0.2186,0.0008,-0.0004,0.0041,0.4945,-0.0,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2012,3262.6,L2
20201009,10002483,510050C2012M02900,2020-10-09,20201223,C,2.9,0.405,0.4456,0.405,0.4257,215,1762,937019,10000,510050,3.337,75,0.205479,0.0279,0.1347,,0.9923,0.1039,0.0003,-0.0002,0.0059,0.4541,-0.0284,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2012,3241.6,L3
20201012,10002483,510050C2012M02900,2020-10-12,20201223,C,2.9,0.44,0.5325,0.44,0.5267,182,1654,910599,10000,510050,3.442,72,0.19726,0.0278,0.1629,,0.9934,0.074,0.0003,-0.0003,0.0056,0.5584,-0.0317,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2012,3357.0,L3
20201013,10002483,510050C2012M02900,2020-10-13,20201223,C,2.9,0.515,0.53,0.5051,0.525,48,1629,248412,10000,510050,3.437,71,0.194521,0.0345,0.1589,,0.9947,0.0633,0.0002,-0.0003,0.0056,0.5568,-0.0318,0.2127,0.2024,0.1933,0.2169,0.2494,0.2253,0.2367,0.2466,IH2012,3353.0,L3
20201014,10002483,510050C2012M02900,2020-10-14,20201223,C,2.9,0.515,0.515,0.503,0.51,30,1636,152725,10000,510050,3.424,70,0.191781,0.032,0.152,,0.9956,0.0565,0.0002,-0.0003,0.0055,0.5421,-0.0321,0.2016,0.2009,0.1935,0.2159,0.2496,0.2245,0.234,0.2467,IH2012,3341.2,L3
20201015,10002483,510050C2012M02900,2020-10-15,20201223,C,2.9,0.5199,0.535,0.505,0.5201,74,1671,387781,10000,510050,3.425,69,0.189041,0.0291,0.1432,,0.9974,0.0379,0.0001,-0.0002,0.0054,0.5411,-0.021,0.2018,0.1914,0.1906,0.2151,0.2474,0.2241,0.234,0.2466,IH2012,3346.0,L3
20201016,10002483,510050C2012M02900,2020-10-16,20201223,C,2.9,0.535,0.5445,0.505,0.5262,119,1648,630129,10000,510050,3.432,68,0.186301,0.0279,0.119,,0.9997,0.0068,0.0,-0.0002,0.0054,0.547,-0.0208,0.1725,0.1914,0.1901,0.1952,0.2474,0.2241,0.2337,0.2466,IH2012,3353.2,L3
20201019,10002483,510050C2012M02900,2020-10-19,20201223,C,2.9,0.54,0.5778,0.495,0.5002,132,1685,695160,10000,510050,3.409,65,0.178082,0.0285,0.0872,,1.0,0.0001,0.0,-0.0002,0.0051,0.5237,-0.0235,0.1817,0.1934,0.1783,0.1954,0.2478,0.2237,0.2324,0.2465,IH2012,3326.0,L3
20201020,10002483,510050C2012M02900,2020-10-20,20201223,C,2.9,0.5011,0.5045,0.495,0.5041,15,1668,75151,10000,510050,3.412,64,0.175342,0.0287,0.165,,0.9931,0.082,0.0003,-0.0003,0.005,0.5271,-0.023,0.1817,0.1917,0.1767,0.1854,0.2477,0.2237,0.2311,0.2464,IH2012,3331.8,L3
20201021,10002483,510050C2012M02900,2020-10-21,20201223,C,2.9,0.51,0.5218,0.495,0.5218,80,1663,406710,10000,510050,3.433,63,0.172603,0.0285,0.1493,,0.9977,0.0341,0.0001,-0.0002,0.005,0.5474,-0.0256,0.1797,0.191,0.1773,0.1858,0.2478,0.223,0.2276,0.2465,IH2012,3351.0,L3
20201022,10002483,510050C2012M02900,2020-10-22,20201223,C,2.9,0.505,0.5186,0.47,0.5071,129,1653,638526,10000,510050,3.42,62,0.169863,0.0283,0.151,,0.9971,0.0417,0.0001,-0.0002,0.0049,0.5341,-0.027,0.1791,0.19,0.1775,0.186,0.2479,0.223,0.2267,0.2465,IH2012,3342.6,L3
20201023,10002483,510050C2012M02900,2020-10-23,20201223,C,2.9,0.505,0.535,0.498,0.5099,114,1676,584466,10000,510050,3.408,61,0.167123,0.0326,0.1507,,0.9969,0.0445,0.0001,-0.0003,0.0048,0.524,-0.0141,0.1678,0.1868,0.1777,0.1861,0.2479,0.2231,0.2261,0.2457,IH2012,3333.8,L3
20201026,10002483,510050C2012M02900,2020-10-26,20201223,C,2.9,0.495,0.495,0.4487,0.4599,164,1663,753510,10000,510050,3.354,58,0.158904,0.073,0.151,,0.9958,0.0608,0.0002,-0.0006,0.0045,0.4877,-0.0278,0.0926,0.1701,0.1817,0.1702,0.2494,0.2241,0.2264,0.2465,IH2012,3277.2,L3
20201027,10002483,510050C2012M02900,2020-10-27,20201223,C,2.9,0.4501,0.4536,0.44,0.4483,25,1679,111660,10000,510050,3.346,57,0.156164,0.0331,0.1608,,0.991,0.1148,0.0003,-0.0003,0.0045,0.4616,-0.0133,0.0924,0.1643,0.1753,0.1702,0.2487,0.2239,0.2256,0.2443,IH2012,3274.4,L3
20201028,10002483,510050C2012M02900,2020-10-28,20201223,C,2.9,0.455,0.4773,0.445,0.468,79,1661,365003,10000,510050,3.364,56,0.153425,0.0292,0.1757,,0.988,0.1353,0.0004,-0.0003,0.0044,0.4779,-0.0099,0.1001,0.1596,0.1734,0.1701,0.2487,0.2239,0.2195,0.2267,IH2012,3294.4,L3
20201029,10002483,510050C2012M02900,2020-10-29,20201223,C,2.9,0.455,0.5007,0.44,0.4909,135,1609,633452,10000,510050,3.383,55,0.150685,0.029,0.1818,,0.9887,0.1243,0.0004,-0.0003,0.0043,0.4966,-0.0057,0.1064,0.1605,0.1677,0.1665,0.2472,0.2238,0.2194,0.2246,IH2012,3316.0,L2
20201030,10002483,510050C2012M02900,2020-10-30,20201223,C,2.9,0.485,0.4875,0.435,0.4401,215,1672,987979,10000,510050,3.329,54,0.147945,0.0299,0.2041,,0.968,0.2743,0.0009,-0.0004,0.0041,0.4451,-0.005,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2012,3262.6,L2
20201009,10002484,510050C2012M02950,2020-10-09,20201223,C,2.95,0.3804,0.4005,0.3804,0.3817,279,1711,1097509,10000,510050,3.337,75,0.205479,0.0279,0.1347,,0.984,0.197,0.0006,-0.0003,0.0059,0.405,-0.0233,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2012,3241.6,L3
20201012,10002484,510050C2012M02950,2020-10-12,20201223,C,2.95,0.4099,0.4868,0.4099,0.472,149,1644,668066,10000,510050,3.442,72,0.19726,0.0278,0.1629,,0.9876,0.1292,0.0005,-0.0003,0.0057,0.5093,-0.0373,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2012,3357.0,L3
20201013,10002484,510050C2012M02950,2020-10-13,20201223,C,2.95,0.4819,0.4845,0.4608,0.4791,311,1743,1468730,10000,510050,3.437,71,0.194521,0.0345,0.1589,,0.9896,0.1146,0.0004,-0.0003,0.0056,0.5076,-0.0285,0.2127,0.2024,0.1933,0.2169,0.2494,0.2253,0.2367,0.2466,IH2012,3353.0,L3
20201014,10002484,510050C2012M02950,2020-10-14,20201223,C,2.95,0.465,0.4679,0.457,0.4679,124,1676,572605,10000,510050,3.424,70,0.191781,0.032,0.152,,0.991,0.1071,0.0004,-0.0003,0.0056,0.4928,-0.0249,0.2016,0.2009,0.1935,0.2159,0.2496,0.2245,0.234,0.2467,IH2012,3341.2,L3
20201015,10002484,510050C2012M02950,2020-10-15,20201223,C,2.95,0.4762,0.4899,0.4608,0.4768,286,1594,1376229,10000,510050,3.425,69,0.189041,0.0291,0.1432,,0.9941,0.0786,0.0002,-0.0003,0.0055,0.4916,-0.0148,0.2018,0.1914,0.1906,0.2151,0.2474,0.2241,0.234,0.2466,IH2012,3346.0,L3
20201016,10002484,510050C2012M02950,2020-10-16,20201223,C,2.95,0.4864,0.5029,0.4614,0.479,160,1558,777899,10000,510050,3.432,68,0.186301,0.0279,0.119,,0.9989,0.0201,0.0001,-0.0002,0.0055,0.4973,-0.0183,0.1725,0.1914,0.1901,0.1952,0.2474,0.2241,0.2337,0.2466,IH2012,3353.2,L3
20201019,10002484,510050C2012M02950,2020-10-19,20201223,C,2.95,0.5056,0.5309,0.4487,0.4549,628,1743,2953672,10000,510050,3.409,65,0.178082,0.0285,0.0872,,1.0,0.0007,0.0,-0.0002,0.0052,0.4739,-0.019,0.1817,0.1934,0.1783,0.1954,0.2478,0.2237,0.2324,0.2465,IH2012,3326.0,L3
20201020,10002484,510050C2012M02950,2020-10-20,20201223,C,2.95,0.4465,0.4572,0.443,0.4572,670,2116,3022265,10000,510050,3.412,64,0.175342,0.0287,0.165,,0.9866,0.1461,0.0005,-0.0003,0.0051,0.478,-0.0208,0.1817,0.1917,0.1767,0.1854,0.2477,0.2237,0.2311,0.2464,IH2012,3331.8,L3
20201021,10002484,510050C2012M02950,2020-10-21,20201223,C,2.95,0.4541,0.4709,0.4482,0.4705,110,2124,505230,10000,510050,3.433,63,0.172603,0.0285,0.1493,,0.9947,0.0717,0.0002,-0.0003,0.005,0.4978,-0.0273,0.1797,0.191,0.1773,0.1858,0.2478,0.223,0.2276,0.2465,IH2012,3351.0,L3
20201022,10002484,510050C2012M02950,2020-10-22,20201223,C,2.95,0.4564,0.471,0.4238,0.4601,104,2053,462706,10000,510050,3.42,62,0.169863,0.0283,0.151,,0.9935,0.0857,0.0003,-0.0003,0.0049,0.4846,-0.0245,0.1791,0.19,0.1775,0.186,0.2479,0.223,0.2267,0.2465,IH2012,3342.6,L3
20201023,10002484,510050C2012M02950,2020-10-23,20201223,C,2.95,0.4612,0.49,0.4539,0.4615,129,2047,606184,10000,510050,3.408,61,0.167123,0.0326,0.1507,,0.9931,0.0916,0.0003,-0.0003,0.0049,0.4745,-0.013,0.1678,0.1868,0.1777,0.1861,0.2479,0.2231,0.2261,0.2457,IH2012,3333.8,L3
20201026,10002484,510050C2012M02950,2020-10-26,20201223,C,2.95,0.4466,0.4466,0.401,0.414,167,2017,695881,10000,510050,3.354,58,0.158904,0.073,0.151,,0.9907,0.1235,0.0003,-0.0006,0.0046,0.4387,-0.0247,0.0926,0.1701,0.1817,0.1702,0.2494,0.2241,0.2264,0.2465,IH2012,3277.2,L3
20201027,10002484,510050C2012M02950,2020-10-27,20201223,C,2.95,0.3998,0.4107,0.3941,0.4026,245,2103,992854,10000,510050,3.346,57,0.156164,0.0331,0.1608,,0.9819,0.2091,0.0006,-0.0003,0.0045,0.4126,-0.01,0.0924,0.1643,0.1753,0.1702,0.2487,0.2239,0.2256,0.2443,IH2012,3274.4,L3
20201028,10002484,510050C2012M02950,2020-10-28,20201223,C,2.95,0.4108,0.43,0.4,0.4194,258,2123,1059065,10000,510050,3.364,56,0.153425,0.0292,0.1757,,0.9776,0.2297,0.0007,-0.0003,0.0044,0.4291,-0.0097,0.1001,0.1596,0.1734,0.1701,0.2487,0.2239,0.2195,0.2267,IH2012,3294.4,L3
20201029,10002484,510050C2012M02950,2020-10-29,20201223,C,2.95,0.4043,0.4514,0.3928,0.4426,490,2199,2032218,10000,510050,3.383,55,0.150685,0.029,0.1818,,0.9792,0.2096,0.0007,-0.0003,0.0043,0.4477,-0.0051,0.1064,0.1605,0.1677,0.1665,0.2472,0.2238,0.2194,0.2246,IH2012,3316.0,L2
20201030,10002484,510050C2012M02950,2020-10-30,20201223,C,2.95,0.43,0.4395,0.3889,0.3959,186,2283,763747,10000,510050,3.329,54,0.147945,0.0299,0.1887,0.1887,0.961,0.3492,0.0011,-0.0004,0.0041,0.3959,-0.0,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2012,3262.6,L2
20201009,10002485,510050C2012M03000,2020-10-09,20201223,C,3.0,0.3401,0.3627,0.337,0.3411,2682,6338,9384324,10000,510050,3.337,75,0.205479,0.0279,0.1347,,0.9691,0.3421,0.0011,-0.0003,0.0059,0.3566,-0.0155,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2012,3241.6,L3
20201012,10002485,510050C2012M03000,2020-10-12,20201223,C,3.0,0.3498,0.4408,0.3498,0.4383,872,6172,3545517,10000,510050,3.442,72,0.19726,0.0278,0.1629,,0.9779,0.2119,0.0008,-0.0003,0.0057,0.4605,-0.0222,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2012,3357.0,L3
20201013,10002485,510050C2012M03000,2020-10-13,20201223,C,3.0,0.43,0.4396,0.4155,0.4359,234,6173,988803,10000,510050,3.437,71,0.194521,0.0345,0.1589,,0.9808,0.1938,0.0007,-0.0004,0.0057,0.4588,-0.0229,0.2127,0.2024,0.1933,0.2169,0.2494,0.2253,0.2367,0.2466,IH2012,3353.0,L3
20201014,10002485,510050C2012M03000,2020-10-14,20201223,C,3.0,0.42,0.4241,0.4127,0.4229,293,6126,1219234,10000,510050,3.424,70,0.191781,0.032,0.152,,0.9826,0.1884,0.0006,-0.0003,0.0056,0.4438,-0.0209,0.2016,0.2009,0.1935,0.2159,0.2496,0.2245,0.234,0.2467,IH2012,3341.2,L3
20201015,10002485,510050C2012M03000,2020-10-15,20201223,C,3.0,0.424,0.4449,0.415,0.4314,310,6073,1340437,10000,510050,3.425,69,0.189041,0.0291,0.1432,,0.9877,0.1495,0.0005,-0.0003,0.0056,0.4424,-0.011,0.2018,0.1914,0.1906,0.2151,0.2474,0.2241,0.234,0.2466,IH2012,3346.0,L3
20201016,10002485,510050C2012M03000,2020-10-16,20201223,C,3.0,0.4399,0.4575,0.413,0.435,475,5994,2089726,10000,510050,3.432,68,0.186301,0.0279,0.119,,0.997,0.052,0.0001,-0.0002,0.0055,0.4477,-0.0127,0.1725,0.1914,0.1901,0.1952,0.2474,0.2241,0.2337,0.2466,IH2012,3353.2,L3
20201019,10002485,510050C2012M03000,2020-10-19,20201223,C,3.0,0.465,0.485,0.402,0.4102,670,6004,2948245,10000,510050,3.409,65,0.178082,0.0285,0.0872,,0.9999,0.0044,0.0,-0.0002,0.0053,0.4242,-0.014,0.1817,0.1934,0.1783,0.1954,0.2478,0.2237,0.2324,0.2465,IH2012,3326.0,L3
20201020,10002485,510050C2012M03000,2020-10-20,20201223,C,3.0,0.41,0.4143,0.3999,0.4143,184,6045,748526,10000,510050,3.412,64,0.175342,0.0287,0.165,,0.9756,0.2431,0.0008,-0.0003,0.0051,0.4293,-0.015,0.1817,0.1917,0.1767,0.1854,0.2477,0.2237,0.2311,0.2464,IH2012,3331.8,L3
20201021,10002485,510050C2012M03000,2020-10-21,20201223,C,3.0,0.4166,0.4283,0.4031,0.4266,547,6035,2241251,10000,510050,3.433,63,0.172603,0.0285,0.1493,,0.9888,0.138,0.0004,-0.0003,0.0051,0.4485,-0.0219,0.1797,0.191,0.1773,0.1858,0.2478,0.223,0.2276,0.2465,IH2012,3351.0,L3
20201022,10002485,510050C2012M03000,2020-10-22,20201223,C,3.0,0.4229,0.4263,0.38,0.4161,420,6136,1685155,10000,510050,3.42,62,0.169863,0.0283,0.151,,0.9866,0.1616,0.0005,-0.0003,0.005,0.4354,-0.0193,0.1791,0.19,0.1775,0.186,0.2479,0.223,0.2267,0.2465,IH2012,3342.6,L3
20201023,10002485,510050C2012M03000,2020-10-23,20201223,C,3.0,0.4099,0.446,0.4066,0.417,533,5929,2258265,10000,510050,3.408,61,0.167123,0.0326,0.1507,,0.9857,0.1729,0.0005,-0.0003,0.0049,0.4254,-0.0084,0.1678,0.1868,0.1777,0.1861,0.2479,0.2231,0.2261,0.2457,IH2012,3333.8,L3
20201026,10002485,510050C2012M03000,2020-10-26,20201223,C,3.0,0.404,0.404,0.3588,0.369,591,6113,2196673,10000,510050,3.354,58,0.158904,0.073,0.151,,0.981,0.2292,0.0006,-0.0007,0.0046,0.39,-0.021,0.0926,0.1701,0.1817,0.1702,0.2494,0.2241,0.2264,0.2465,IH2012,3277.2,L3
20201027,10002485,510050C2012M03000,2020-10-27,20201223,C,3.0,0.3701,0.3701,0.348,0.3549,495,6028,1766440,10000,510050,3.346,57,0.156164,0.0331,0.1608,,0.9664,0.3513,0.001,-0.0004,0.0045,0.3643,-0.0094,0.0924,0.1643,0.1753,0.1702,0.2487,0.2239,0.2256,0.2443,IH2012,3274.4,L3
20201028,10002485,510050C2012M03000,2020-10-28,20201223,C,3.0,0.3559,0.3837,0.3546,0.3763,362,5848,1329003,10000,510050,3.364,56,0.153425,0.0292,0.1757,,0.9611,0.364,0.0011,-0.0004,0.0044,0.3811,-0.0048,0.1001,0.1596,0.1734,0.1701,0.2487,0.2239,0.2195,0.2267,IH2012,3294.4,L3
20201029,10002485,510050C2012M03000,2020-10-29,20201223,C,3.0,0.3611,0.4098,0.3479,0.3908,448,5699,1685402,10000,510050,3.383,55,0.150685,0.029,0.1818,,0.964,0.331,0.001,-0.0004,0.0043,0.3996,-0.0088,0.1064,0.1605,0.1677,0.1665,0.2472,0.2238,0.2194,0.2246,IH2012,3316.0,L2
20201030,10002485,510050C2012M03000,2020-10-30,20201223,C,3.0,0.3891,0.395,0.3445,0.35,409,5966,1486133,10000,510050,3.329,54,0.147945,0.0299,0.1947,0.1947,0.9314,0.5304,0.0017,-0.0005,0.0041,0.35,-0.0,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2012,3262.6,L2
20201009,10002486,510050P2012M02600,2020-10-09,20201223,P,2.6,0.0118,0.0118,0.0068,0.0069,2980,39732,243473,10000,510050,3.337,75,0.205479,0.0279,0.3217,0.3217,-0.0341,0.1554,0.0011,-0.0002,-0.0002,0.0069,-0.0,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2012,3241.6,L3
20201012,10002486,510050P2012M02600,2020-10-12,20201223,P,2.6,0.0067,0.0067,0.0048,0.0048,4292,41843,241673,10000,510050,3.442,72,0.19726,0.0278,0.3372,0.3372,-0.0236,0.1079,0.0009,-0.0002,-0.0002,0.0048,-0.0,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2012,3357.0,L3
20201013,10002486,510050P2012M02600,2020-10-13,20201223,P,2.6,0.005,0.0053,0.0037,0.004,4293,42047,183026,10000,510050,3.437,71,0.194521,0.0345,0.3294,0.3294,-0.0207,0.0997,0.0008,-0.0002,-0.0001,0.004,-0.0,0.2127,0.2024,0.1933,0.2169,0.2494,0.2253,0.2367,0.2466,IH2012,3353.0,L3
20201014,10002486,510050P2012M02600,2020-10-14,20201223,P,2.6,0.0041,0.0041,0.0038,0.0041,1358,42382,54290,10000,510050,3.424,70,0.191781,0.032,0.3289,0.3289,-0.0214,0.1039,0.0008,-0.0002,-0.0001,0.0041,-0.0,0.2016,0.2009,0.1935,0.2159,0.2496,0.2245,0.234,0.2467,IH2012,3341.2,L3
20201015,10002486,510050P2012M02600,2020-10-15,20201223,P,2.6,0.0042,0.0044,0.0039,0.0042,1486,42826,61273,10000,510050,3.425,69,0.189041,0.0291,0.3322,0.3322,-0.0218,0.1052,0.0008,-0.0002,-0.0001,0.0042,-0.0,0.2018,0.1914,0.1906,0.2151,0.2474,0.2241,0.234,0.2466,IH2012,3346.0,L3
20201016,10002486,510050P2012M02600,2020-10-16,20201223,P,2.6,0.004,0.0049,0.0037,0.0041,1002,43141,40811,10000,510050,3.432,68,0.186301,0.0279,0.3349,0.3349,-0.0213,0.1027,0.0008,-0.0002,-0.0001,0.0041,-0.0,0.1725,0.1914,0.1901,0.1952,0.2474,0.2241,0.2337,0.2466,IH2012,3353.2,L3
20201019,10002486,510050P2012M02600,2020-10-19,20201223,P,2.6,0.0036,0.0043,0.0034,0.0042,5950,46241,225798,10000,510050,3.409,65,0.178082,0.0285,0.3371,0.3371,-0.0222,0.1089,0.0008,-0.0002,-0.0001,0.0042,-0.0,0.1817,0.1934,0.1783,0.1954,0.2478,0.2237,0.2324,0.2465,IH2012,3326.0,L3
20201020,10002486,510050P2012M02600,2020-10-20,20201223,P,2.6,0.0043,0.0043,0.0035,0.0039,1149,46618,43575,10000,510050,3.412,64,0.175342,0.0287,0.3365,0.3365,-0.0209,0.1047,0.0007,-0.0002,-0.0001,0.0039,-0.0,0.1817,0.1917,0.1767,0.1854,0.2477,0.2237,0.2311,0.2464,IH2012,3331.8,L3
20201021,10002486,510050P2012M02600,2020-10-21,20201223,P,2.6,0.0035,0.004,0.0033,0.0035,2049,47499,74447,10000,510050,3.433,63,0.172603,0.0285,0.3393,0.3393,-0.0189,0.0954,0.0007,-0.0002,-0.0001,0.0035,-0.0,0.1797,0.191,0.1773,0.1858,0.2478,0.223,0.2276,0.2465,IH2012,3351.0,L3
20201022,10002486,510050P2012M02600,2020-10-22,20201223,P,2.6,0.0035,0.004,0.0034,0.0036,982,47753,35218,10000,510050,3.42,62,0.169863,0.0283,0.3397,0.3397,-0.0196,0.0993,0.0007,-0.0002,-0.0001,0.0036,-0.0,0.1791,0.19,0.1775,0.186,0.2479,0.223,0.2267,0.2465,IH2012,3342.6,L3
